condition,model,game,temperature,social_distance,money,rep,raw_response,share,share_pct,latency_s
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,162379,2,"I share $81,189.50 dollars.",81189.5,0.5,0.8406491279602051
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,162379,3,"I share $81,189.50 dollars.",81189.5,0.5,1.0530531406402588
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,13578,1,I share 6789 dollars.,6789.0,0.5,1.7749812602996826
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,13578,2,I share 6789 dollars.,6789.0,0.5,2.0582027435302734
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,13578,3,I share 6789 dollars.,6789.0,0.5,2.187776565551758
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,3926,1,I share $1963 dollars.,1963.0,0.5,5.658764600753784
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,3926,2,I share $1963 dollars.,1963.0,0.5,0.7835440635681152
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,3926,3,I share $1963 dollars.,1963.0,0.5,0.6768524646759033
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,46962,1,"I share $23,481 dollars.",23481.0,0.5,2.7984280586242676
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,46962,2,I share 23481 dollars.,23481.0,0.5,1.5300872325897217
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,46962,3,"I share $23,481 dollars.",23481.0,0.5,1.6429939270019531
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,250000,1,"I share $125,000 dollars.",125000.0,0.5,2.460794687271118
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,250000,2,I share $125000 dollars.,125000.0,0.5,1.4097304344177246
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,250000,3,"I share $125,000 dollars.",125000.0,0.5,1.2120423316955566
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,1,1,I share 0.50 dollars.,0.5,0.5,1.9403936862945557
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,1,2,I share 0.50 dollars.,0.5,0.5,1.9229369163513184
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,1,3,I share 0.50 dollars.,0.5,0.5,1.624441146850586
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,10,1,I share 5 dollars.,5.0,0.5,1.7688276767730713
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,10,2,I share 5 dollars.,5.0,0.5,1.928276777267456
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,10,3,I share 5 dollars.,5.0,0.5,1.7099339962005615
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,27,1,I share 13 dollars.,13.0,0.48148148148148145,4.550246715545654
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,27,2,I share 13 dollars.,13.0,0.48148148148148145,1.8755638599395752
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,27,3,I share 13 dollars.,13.0,0.48148148148148145,5.702007293701172
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,3926,1,I share 1963 dollars.,1963.0,0.5,5.8323750495910645
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,3926,2,I share 1963 dollars.,1963.0,0.5,0.8799319267272949
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,3926,3,I share 1963 dollars.,1963.0,0.5,0.8085966110229492
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,95,1,I share 47 dollars.,47.0,0.49473684210526314,3.9767723083496094
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,95,2,I share 47 dollars.,47.0,0.49473684210526314,1.8943583965301514
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,95,3,I share 47 dollars.,47.0,0.49473684210526314,6.199315309524536
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,328,1,I share 164 dollars.,164.0,0.5,3.7748680114746094
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,328,2,I share 164 dollars.,164.0,0.5,5.78486180305481
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,328,3,I share 164 dollars.,164.0,0.5,2.5965070724487305
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,1135,1,I share 567 dollars.,567.0,0.4995594713656388,2.6822500228881836
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,1135,2,I share 567 dollars.,567.0,0.4995594713656388,4.927453517913818
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,1135,3,I share 567 dollars.,567.0,0.4995594713656388,2.6101136207580566
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,162379,1,"I share $81,189 dollars",81189.0,0.4999969207840915,0.785452127456665
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,162379,2,"I share $81,189.50 dollars.",81189.5,0.5,1.786346673965454
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,162379,3,I share 81189 dollars,81189.0,0.4999969207840915,0.6842391490936279
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,46962,1,"I share 23,481 dollars.",23481.0,0.5,1.9492700099945068
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,46962,2,I share 23481 dollars.,23481.0,0.5,1.8167479038238525
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,46962,3,I share 23481 dollars.,23481.0,0.5,1.9376471042633057
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,13578,1,I share 6789 dollars.,6789.0,0.5,2.92946720123291
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,13578,2,I share 6789 dollars.,6789.0,0.5,2.4267578125
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,13578,3,I share 6789 dollars.,6789.0,0.5,2.641819953918457
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,250000,1,I share 125000 dollars,125000.0,0.5,3.1111137866973877
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,250000,2,"I share $125,000 dollars.",125000.0,0.5,2.663738489151001
temp_low,deepseek/deepseek-v3.2,dictator,0.3,2,250000,3,I share 125000 dollars,125000.0,0.5,2.00482177734375
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,1,1,I share 0.50 dollars.,0.5,0.5,1.6380579471588135
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,1,2,I share 0.50 dollars.,0.5,0.5,2.094167470932007
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,1,3,I share 0.50 dollars.,0.5,0.5,3.9695208072662354
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,10,1,I share 4 dollars.,4.0,0.4,2.831923484802246
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,10,2,I share 4 dollars.,4.0,0.4,1.5204429626464844
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,10,3,I share 4 dollars.,4.0,0.4,2.8815932273864746
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,3926,1,I share 1963 dollars.,1963.0,0.5,5.633610725402832
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,3926,2,I share 1963 dollars.,1963.0,0.5,1.0533723831176758
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,3926,3,I share 1963 dollars.,1963.0,0.5,0.8324422836303711
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,95,1,I share 40 dollars.,40.0,0.42105263157894735,3.2671613693237305
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,95,2,I share 40 dollars.,40.0,0.42105263157894735,6.687751531600952
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,95,3,I share 40 dollars.,40.0,0.42105263157894735,2.4685983657836914
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,328,1,I share 100 dollars.,100.0,0.3048780487804878,2.724008083343506
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,328,2,I share 164 dollars.,164.0,0.5,5.98611044883728
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,328,3,I share 164 dollars.,164.0,0.5,2.583923578262329
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,1135,1,I share 567 dollars.,567.0,0.4995594713656388,4.459059238433838
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,1135,2,I share 567 dollars.,567.0,0.4995594713656388,6.656944990158081
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,1135,3,I share 567 dollars.,567.0,0.4995594713656388,2.0442488193511963
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,162379,1,I share 81189 dollars,81189.0,0.4999969207840915,0.8162822723388672
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,162379,2,I share 65000 dollars.,65000.0,0.400298068099939,0.7150940895080566
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,162379,3,I share 65000 dollars.,65000.0,0.400298068099939,0.7932772636413574
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,27,1,I share 13 dollars.,13.0,0.48148148148148145,1.7219998836517334
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,27,2,I share 13 dollars.,13.0,0.48148148148148145,13.380966186523438
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,27,3,I share 13 dollars.,13.0,0.48148148148148145,4.606212615966797
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,46962,1,I share 20000 dollars.,20000.0,0.4258762403645501,2.528881072998047
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,46962,2,"I share 20,000 dollars.",20000.0,0.4258762403645501,2.081481456756592
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,46962,3,I share 20000 dollars.,20000.0,0.4258762403645501,1.6243584156036377
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,13578,1,I share 6789 dollars.,6789.0,0.5,3.100066661834717
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,13578,2,"I share 6,789 dollars.",6789.0,0.5,2.860368251800537
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,13578,3,I share 6789 dollars.,6789.0,0.5,2.7001450061798096
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,1,1,I share 0.50 dollars.,0.5,0.5,2.805072784423828
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,1,2,I share 0.50 dollars.,0.5,0.5,6.363277196884155
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,1,3,I share 0.50 dollars.,0.5,0.5,3.709805488586426
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,10,1,I share 4 dollars.,4.0,0.4,2.4743587970733643
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,10,2,I share 4 dollars.,4.0,0.4,2.7724215984344482
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,10,3,I share 4 dollars.,4.0,0.4,5.582246541976929
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,95,1,I share 38 dollars.,38.0,0.4,4.016508102416992
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,95,2,I share 40 dollars.,40.0,0.42105263157894735,8.524633407592773
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,95,3,I share 38 dollars.,38.0,0.4,3.1903140544891357
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,27,1,I share 10 dollars.,10.0,0.37037037037037035,2.6297669410705566
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,27,2,I share 10 dollars.,10.0,0.37037037037037035,8.003594398498535
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,27,3,I share 10 dollars.,10.0,0.37037037037037035,6.11980938911438
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,250000,1,"I share 100,000 dollars.",100000.0,0.4,3.5483930110931396
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,250000,2,"I share $50,000 dollars.",50000.0,0.2,11.900240898132324
temp_low,deepseek/deepseek-v3.2,dictator,0.3,10,250000,3,"I share 100,000 dollars.",100000.0,0.4,5.061070442199707
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,3926,1,I share 1963 dollars.,1963.0,0.5,0.781379222869873
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,3926,2,I share 1963 dollars.,1963.0,0.5,0.8112154006958008
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,3926,3,I share 1963 dollars.,1963.0,0.5,0.8133928775787354
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,1135,1,I share 340 dollars.,340.0,0.29955947136563876,7.531863451004028
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,1135,2,I share 400 dollars.,400.0,0.3524229074889868,0.8233134746551514
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,1135,3,I share 400 dollars.,400.0,0.3524229074889868,0.8036785125732422
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,162379,1,"I share $81,189 dollars.",81189.0,0.4999969207840915,0.8343813419342041
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,162379,2,I share 48638 dollars,48638.0,0.299533806711459,5.788216590881348
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,162379,3,I share 48638 dollars,48638.0,0.299533806711459,0.7404348850250244
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,13578,1,I share 5000 dollars.,5000.0,0.3682427456179113,1.7737581729888916
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,13578,2,"I share 4,000 dollars.",4000.0,0.29459419649432905,2.435541868209839
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,13578,3,I share 3000 dollars.,3000.0,0.2209456473707468,5.629204750061035
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,328,1,I share 164 dollars.,164.0,0.5,7.162568092346191
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,328,2,I share 100 dollars.,100.0,0.3048780487804878,4.710685729980469
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,328,3,I share 164 dollars.,164.0,0.5,6.239659786224365
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,46962,1,I share 15000 dollars,15000.0,0.3194071802734125,2.1662044525146484
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,46962,2,"I share 20,000 dollars.",20000.0,0.4258762403645501,8.285549640655518
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,46962,3,"I share 10,000 dollars.",10000.0,0.21293812018227504,2.2124016284942627
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,250000,1,"I share 100,000 dollars.",100000.0,0.4,3.1456198692321777
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,250000,2,"I share 100,000 dollars.",100000.0,0.4,5.415925979614258
temp_low,deepseek/deepseek-v3.2,dictator,0.3,20,250000,3,"I share 100,000 dollars.",100000.0,0.4,2.156277656555176
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,10,1,I share 5 dollars.,5.0,0.5,1.960435152053833
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,10,2,I share 4 dollars.,4.0,0.4,1.7956693172454834
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,10,3,I share 5 dollars.,5.0,0.5,6.088982105255127
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,1135,1,I share 567 dollars.,567.0,0.4995594713656388,0.8157680034637451
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,1135,2,I share 567 dollars.,567.0,0.4995594713656388,1.0178017616271973
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,1135,3,I share 567 dollars.,567.0,0.4995594713656388,0.7258296012878418
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,1,1,I share 0.50 dollars.,0.5,0.5,4.4460179805755615
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,1,2,I share 0.50 dollars.,0.5,0.5,6.147926568984985
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,1,3,I share 0.50 dollars.,0.5,0.5,3.091752529144287
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,328,1,I share 164 dollars.,164.0,0.5,6.34535026550293
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,328,2,I share 164 dollars.,164.0,0.5,2.322676181793213
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,328,3,I share 164 dollars.,164.0,0.5,2.122600555419922
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,95,1,I share 47 dollars.,47.0,0.49473684210526314,6.7883076667785645
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,95,2,I share 47 dollars.,47.0,0.49473684210526314,3.213946580886841
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,95,3,I share 40 dollars.,40.0,0.42105263157894735,1.509171485900879
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,3926,1,I share 1963 dollars.,1963.0,0.5,0.685128927230835
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,3926,2,I share 1963 dollars.,1963.0,0.5,0.7382678985595703
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,3926,3,I share 1963 dollars.,1963.0,0.5,0.8002901077270508
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,27,1,I share 13 dollars.,13.0,0.48148148148148145,2.529085397720337
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,27,2,I share 13 dollars.,13.0,0.48148148148148145,5.21687388420105
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,27,3,I share 13 dollars.,13.0,0.48148148148148145,6.44661283493042
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,162379,1,"I share $81,189.50 dollars.",81189.5,0.5,1.3508598804473877
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,162379,2,"I share $81,189 dollars.",81189.0,0.4999969207840915,0.71524977684021
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,162379,3,I share 81189 dollars.,81189.0,0.4999969207840915,0.6966230869293213
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,13578,1,I share 6789 dollars.,6789.0,0.5,2.7101330757141113
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,13578,2,I share 6789 dollars.,6789.0,0.5,2.4207656383514404
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,13578,3,I share 6789 dollars.,6789.0,0.5,2.4774868488311768
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,46962,1,I share 15000 dollars.,15000.0,0.3194071802734125,4.8902976512908936
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,46962,2,I share 20000 dollars.,20000.0,0.4258762403645501,1.407031536102295
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,46962,3,"I share 10,000 dollars.",10000.0,0.21293812018227504,1.4639513492584229
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,250000,1,I share 125000 dollars,125000.0,0.5,2.257211685180664
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,250000,2,I share 125000 dollars,125000.0,0.5,3.2166125774383545
temp_low,deepseek/deepseek-v3.2,dictator,0.3,50,250000,3,I share 125000 dollars.,125000.0,0.5,1.8240110874176025
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,1,1,I share 0 dollars.,0.0,0.0,2.1897761821746826
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,1,2,I share 0.10 dollars.,0.1,0.1,2.5516834259033203
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,1,3,I share 0 dollars.,0.0,0.0,1.8583719730377197
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,1135,1,I share 50 dollars.,50.0,0.04405286343612335,0.7825043201446533
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,1135,2,I share 50 dollars.,50.0,0.04405286343612335,5.554000377655029
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,1135,3,I share 50 dollars.,50.0,0.04405286343612335,0.7165069580078125
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,10,1,I share 2 dollars.,2.0,0.2,3.0986597537994385
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,10,2,I share 0 dollars.,0.0,0.0,2.64713454246521
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,10,3,I share 0 dollars.,0.0,0.0,8.262786388397217
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,27,1,I share 0 dollars.,0.0,0.0,3.003854990005493
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,27,2,I share 5 dollars.,5.0,0.18518518518518517,5.711666822433472
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,27,3,I share 0 dollars.,0.0,0.0,1.9118351936340332
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,3926,1,I share 392 dollars.,392.0,0.09984717269485481,0.8583588600158691
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,3926,2,I share 392 dollars.,392.0,0.09984717269485481,0.8006014823913574
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,3926,3,I share 392 dollars.,392.0,0.09984717269485481,0.7914860248565674
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,95,1,I share 0 dollars.,0.0,0.0,1.475529432296753
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,95,2,I share 5 dollars.,5.0,0.05263157894736842,7.493874788284302
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,95,3,I share 5 dollars.,5.0,0.05263157894736842,2.665555953979492
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,162379,1,I share 0 dollars.,0.0,0.0,0.9673678874969482
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,162379,2,I share 0 dollars.,0.0,0.0,1.3906457424163818
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,162379,3,I share 0 dollars.,0.0,0.0,0.7644598484039307
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,328,1,I share 0 dollars.,0.0,0.0,11.42044997215271
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,328,2,I share 0 dollars.,0.0,0.0,0.8282504081726074
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,328,3,I share 0 dollars.,0.0,0.0,1.0082614421844482
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,13578,1,I share 678 dollars.,678.0,0.04993371630578878,2.5172886848449707
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,13578,2,I share 678 dollars.,678.0,0.04993371630578878,2.4556479454040527
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,13578,3,I share 678 dollars.,678.0,0.04993371630578878,2.672329902648926
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,46962,1,I share 0 dollars.,0.0,0.0,3.4336788654327393
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,46962,2,I share 5000 dollars.,5000.0,0.10646906009113752,5.64819598197937
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,46962,3,I share 5000 dollars.,5000.0,0.10646906009113752,1.829606056213379
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,250000,1,I share 5000 dollars,5000.0,0.02,4.308325529098511
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,250000,2,I share 5000 dollars,5000.0,0.02,2.8578388690948486
temp_low,deepseek/deepseek-v3.2,dictator,0.3,100,250000,3,I share 5000 dollars,5000.0,0.02,2.125809669494629
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,27,1,I share 13 dollars.,13.0,0.48148148148148145,8.884455680847168
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,27,2,I share 13 dollars.,13.0,0.48148148148148145,1.533515214920044
temp_low,deepseek/deepseek-v3.2,dictator,0.3,1,27,3,I share 13 dollars.,13.0,0.48148148148148145,1.7380249500274658
